city,stars,review_count,categories 
Toronto,0,5,Fast Food
Toronto,1,35,Middle Eastern
Toronto,0,3,Other
Toronto,1,6,Asian
Toronto,0,12,Fast Food
Missisauga,0,23,Asian
Toronto,0,23,Asian
Toronto,1,27,Middle Eastern
Toronto,0,35,Fast Food
Toronto,0,195,North American
Toronto,0,133,Asian
Toronto,1,103,Asian
Missisauga,0,14,Latin
Toronto,0,16,Asian
Toronto,1,176,Pub
Toronto,1,48,Coffee or Sandwiches
Markham,0,9,Asian
Toronto,0,27,Middle Eastern
Toronto,0,65,North American
Toronto,0,205,Asian
Toronto,1,16,Pub
Toronto,0,97,Asian
Toronto,1,121,Asian
Toronto,0,14,Asian
Toronto,1,12,Other
Toronto,1,10,Other
Toronto,0,13,Asian
Toronto,0,36,Asian
Missisauga,0,21,North American
Toronto,1,6,Latin
Toronto,0,45,Latin
Toronto,0,84,Middle Eastern
Toronto,0,75,Italian
Toronto,0,31,Middle Eastern
Missisauga,0,3,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,1,13,Pub
Toronto,0,42,Pub
Toronto,1,51,Asian
Toronto,1,13,Asian
Missisauga,1,26,Middle Eastern
Toronto,1,6,Pub
Toronto,0,24,Asian
Missisauga,0,66,Fast Food
Missisauga,1,117,Asian
Toronto,1,31,Asian
Missisauga,1,95,North American
Markham,0,9,Asian
Toronto,1,3,North American
Toronto,1,6,North American
Toronto,0,49,Fast Food
Missisauga,0,25,Asian
Toronto,0,7,North American
Toronto,1,227,Other
Toronto,1,73,Coffee or Sandwiches
Toronto,1,41,Italian
Toronto,0,216,Asian
Toronto,0,21,Other
Toronto,0,5,Coffee or Sandwiches
Toronto,1,9,Latin
Toronto,0,49,Asian
Toronto,1,92,Asian
Toronto,0,3,Middle Eastern
Markham,0,42,Asian
Toronto,1,27,Fast Food
Toronto,1,99,Middle Eastern
Toronto,1,33,Pub
Toronto,1,5,Other
Toronto,1,8,Other
Toronto,0,28,North American
Missisauga,0,21,Fast Food
Toronto,1,9,Coffee or Sandwiches
Toronto,1,3,Latin
Toronto,0,5,Pub
Toronto,0,50,Fast Food
Toronto,0,20,Coffee or Sandwiches
Missisauga,0,10,Asian
Missisauga,1,3,Coffee or Sandwiches
Toronto,1,26,Fast Food
Toronto,1,7,Other
Markham,0,18,Coffee or Sandwiches
Toronto,1,12,Coffee or Sandwiches
Toronto,1,122,Asian
Toronto,0,4,Italian
Toronto,0,6,Middle Eastern
Toronto,1,21,Middle Eastern
Toronto,0,3,Fast Food
Toronto,0,21,Coffee or Sandwiches
Missisauga,1,9,Fast Food
Toronto,0,24,Fast Food
Toronto,1,20,Other
Toronto,1,11,Pub
Toronto,1,12,Asian
Toronto,1,66,Other
Toronto,0,7,Fast Food
Markham,0,27,Middle Eastern
Toronto,0,23,Coffee or Sandwiches
Missisauga,0,44,Latin
Toronto,1,7,Fast Food
Toronto,0,23,Other
Toronto,0,4,Fast Food
Toronto,0,37,North American
Toronto,0,4,Asian
Markham,0,4,Asian
Toronto,0,40,Middle Eastern
Toronto,0,8,Other
Toronto,1,10,Asian
Toronto,0,52,Middle Eastern
Missisauga,0,5,Fast Food
Toronto,0,9,Middle Eastern
Toronto,0,7,Fast Food
Toronto,0,5,Fast Food
Toronto,0,13,Coffee or Sandwiches
Toronto,0,34,Asian
Toronto,0,3,Fast Food
Toronto,0,96,Other
Toronto,0,3,Asian
Toronto,0,3,Fast Food
Toronto,0,53,North American
Markham,1,3,Coffee or Sandwiches
Toronto,1,17,North American
Toronto,1,11,Asian
Toronto,1,58,Pub
Toronto,0,54,Asian
Toronto,1,55,Middle Eastern
Toronto,0,32,Coffee or Sandwiches
Toronto,1,5,Fast Food
Missisauga,1,115,Asian
Toronto,0,33,Latin
Toronto,0,646,Latin
Toronto,0,11,Middle Eastern
Toronto,1,25,Fast Food
Markham,0,52,Asian
Toronto,0,21,North American
Toronto,0,3,Asian
Missisauga,1,24,Middle Eastern
Toronto,1,10,Fast Food
Toronto,0,139,Fast Food
Markham,0,8,Asian
Toronto,0,5,Fast Food
Missisauga,1,88,North American
Markham,0,15,Middle Eastern
Missisauga,0,3,Asian
Toronto,0,23,Pub
Missisauga,0,69,Pub
Toronto,1,34,Asian
Toronto,0,11,Asian
Toronto,0,10,Coffee or Sandwiches
Toronto,1,4,North American
Toronto,1,132,Italian
Toronto,1,9,Fast Food
Toronto,0,16,Middle Eastern
Toronto,1,17,Coffee or Sandwiches
Toronto,0,9,Coffee or Sandwiches
Markham,1,27,Asian
Toronto,1,52,Fast Food
Toronto,1,7,Other
Missisauga,0,30,Middle Eastern
Toronto,1,9,Other
Toronto,0,12,Coffee or Sandwiches
Missisauga,0,19,Italian
Toronto,1,14,Latin
Toronto,1,59,North American
Markham,0,224,Asian
Toronto,1,10,Fast Food
Toronto,1,19,Coffee or Sandwiches
Toronto,1,297,North American
Toronto,0,7,Fast Food
Toronto,1,104,Coffee or Sandwiches
Toronto,0,45,Latin
Missisauga,1,17,Fast Food
Missisauga,0,9,Coffee or Sandwiches
Toronto,0,9,Asian
Toronto,1,3,Coffee or Sandwiches
Toronto,0,3,Coffee or Sandwiches
Toronto,1,18,Pub
Toronto,1,4,Latin
Toronto,1,18,Latin
Toronto,0,26,Middle Eastern
Toronto,0,3,Coffee or Sandwiches
Markham,0,11,Asian
Toronto,0,16,Fast Food
Toronto,1,3,Middle Eastern
Toronto,1,32,Asian
Toronto,1,35,North American
Toronto,0,12,Latin
Toronto,0,88,Asian
Toronto,0,7,Asian
Missisauga,0,20,Middle Eastern
Toronto,0,3,Pub
Missisauga,0,14,Coffee or Sandwiches
Markham,0,149,Asian
Toronto,0,6,Other
Markham,0,38,Asian
Toronto,0,19,North American
Toronto,0,28,Fast Food
Toronto,0,62,Pub
Toronto,1,166,Middle Eastern
Toronto,0,6,Pub
Toronto,0,4,Other
Toronto,0,20,Middle Eastern
Toronto,1,8,Fast Food
Markham,0,45,Asian
Missisauga,0,95,Fast Food
Toronto,1,34,Latin
Toronto,0,24,Pub
Toronto,0,12,Other
Toronto,0,24,Pub
Missisauga,1,3,Other
Markham,0,4,Asian
Toronto,0,13,Asian
Toronto,0,23,Latin
Toronto,0,186,Asian
Toronto,1,10,North American
Missisauga,0,9,Fast Food
Toronto,0,8,Coffee or Sandwiches
Missisauga,0,36,Middle Eastern
Missisauga,0,49,Asian
Missisauga,1,10,Asian
Toronto,0,3,Asian
Toronto,1,690,Middle Eastern
Toronto,0,7,Italian
Toronto,0,125,Fast Food
Toronto,1,21,Fast Food
Toronto,0,54,North American
Missisauga,1,34,Asian
Toronto,1,54,Coffee or Sandwiches
Toronto,0,4,Latin
Markham,0,25,Asian
Toronto,1,5,Middle Eastern
Toronto,1,25,Coffee or Sandwiches
Toronto,1,55,Middle Eastern
Toronto,1,98,Fast Food
Toronto,1,13,Asian
Toronto,0,31,Asian
Toronto,1,29,Middle Eastern
Toronto,1,39,Asian
Toronto,1,63,Fast Food
Toronto,0,7,Asian
Toronto,0,54,Asian
Toronto,0,36,Fast Food
Toronto,1,26,Asian
Markham,0,94,Fast Food
Toronto,0,49,Asian
Toronto,1,9,Asian
Toronto,0,5,Asian
Toronto,0,80,Asian
Toronto,0,44,Coffee or Sandwiches
Toronto,0,149,North American
Toronto,0,67,Middle Eastern
Toronto,0,11,Latin
Markham,0,5,Fast Food
Missisauga,1,8,Latin
Toronto,1,7,Coffee or Sandwiches
Toronto,0,35,Asian
Missisauga,0,9,North American
Missisauga,0,3,Asian
Toronto,0,169,North American
Toronto,0,23,Fast Food
Toronto,1,484,Asian
Toronto,0,28,Asian
Toronto,1,22,Fast Food
Toronto,1,363,Coffee or Sandwiches
Toronto,0,8,Coffee or Sandwiches
Toronto,1,309,Coffee or Sandwiches
Missisauga,0,168,North American
Markham,0,138,Pub
Missisauga,1,68,Other
Toronto,1,213,Other
Toronto,0,29,Middle Eastern
Toronto,0,10,Coffee or Sandwiches
Toronto,1,3,Latin
Toronto,1,9,Other
Toronto,0,52,Middle Eastern
Toronto,1,51,North American
Toronto,0,16,Middle Eastern
Toronto,1,8,Asian
Toronto,1,24,Coffee or Sandwiches
Toronto,0,152,Coffee or Sandwiches
Toronto,0,5,Coffee or Sandwiches
Toronto,0,16,Middle Eastern
Toronto,0,85,North American
Toronto,0,16,Asian
Toronto,0,88,Pub
Toronto,0,66,North American
Missisauga,0,11,Fast Food
Toronto,0,74,Asian
Toronto,1,14,Coffee or Sandwiches
Toronto,1,122,Asian
Toronto,0,94,Asian
Toronto,0,26,Coffee or Sandwiches
Toronto,1,14,Latin
Toronto,0,7,Coffee or Sandwiches
Markham,0,7,Fast Food
Toronto,1,16,North American
Toronto,0,26,Italian
Markham,0,200,Coffee or Sandwiches
Missisauga,0,11,Fast Food
Toronto,1,12,Middle Eastern
Toronto,1,110,Pub
Toronto,0,7,Coffee or Sandwiches
Toronto,0,14,Middle Eastern
Toronto,0,27,Fast Food
Toronto,0,6,Coffee or Sandwiches
Toronto,0,5,Fast Food
Toronto,0,29,Asian
Toronto,1,51,Italian
Toronto,0,8,Fast Food
Missisauga,0,68,Asian
Toronto,0,5,Asian
Toronto,1,40,North American
Toronto,0,19,Middle Eastern
Toronto,0,7,North American
Toronto,0,160,Other
Toronto,1,36,Other
Toronto,1,8,Coffee or Sandwiches
Toronto,1,366,Coffee or Sandwiches
Toronto,1,227,Middle Eastern
Toronto,0,11,North American
Toronto,0,6,Asian
Markham,0,7,Asian
Toronto,1,45,North American
Toronto,0,8,Middle Eastern
Toronto,0,30,Fast Food
Toronto,0,7,Fast Food
Toronto,0,16,Fast Food
Toronto,0,20,Asian
Markham,0,5,Asian
Toronto,0,6,Fast Food
Toronto,0,65,Other
Missisauga,1,8,Pub
Markham,1,36,Coffee or Sandwiches
Toronto,0,12,Asian
Toronto,0,7,Asian
Toronto,1,13,Latin
Markham,0,20,North American
Toronto,0,12,Other
Missisauga,0,3,Asian
Markham,0,16,Fast Food
Toronto,0,3,Asian
Toronto,0,9,Asian
Toronto,0,63,Asian
Toronto,0,108,Italian
Toronto,0,59,Italian
Missisauga,0,3,Fast Food
Toronto,0,3,Other
Toronto,0,5,Other
Toronto,0,4,Asian
Missisauga,1,15,North American
Toronto,1,82,Pub
Missisauga,0,9,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Toronto,0,48,Asian
Markham,1,89,Asian
Markham,0,22,Latin
Toronto,0,35,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,45,Fast Food
Toronto,1,8,Latin
Toronto,0,8,Other
Toronto,1,54,North American
Toronto,0,44,Middle Eastern
Missisauga,0,5,Fast Food
Toronto,1,42,Latin
Toronto,1,6,Fast Food
Toronto,0,42,Coffee or Sandwiches
Toronto,0,19,Asian
Toronto,0,53,Fast Food
Toronto,0,4,North American
Toronto,1,8,Asian
Toronto,0,54,Asian
Toronto,0,44,Asian
Missisauga,0,4,Middle Eastern
Missisauga,0,34,Fast Food
Toronto,0,3,Asian
Toronto,1,46,Coffee or Sandwiches
Toronto,1,6,Other
Toronto,0,15,Pub
Toronto,0,4,Coffee or Sandwiches
Toronto,0,122,Coffee or Sandwiches
Markham,0,13,Fast Food
Missisauga,0,8,Middle Eastern
Missisauga,0,11,Fast Food
Toronto,0,84,Other
Toronto,0,3,Other
Toronto,0,53,North American
Missisauga,1,7,Middle Eastern
Toronto,1,15,Coffee or Sandwiches
Toronto,0,9,Latin
Toronto,0,3,Pub
Toronto,0,48,Other
Missisauga,1,67,Asian
Toronto,0,56,Italian
Missisauga,0,23,Middle Eastern
Missisauga,0,10,Middle Eastern
Toronto,1,539,North American
Toronto,0,33,Asian
Toronto,1,20,Coffee or Sandwiches
Toronto,1,3,Asian
Markham,0,11,Asian
Toronto,0,50,Asian
Toronto,1,7,Italian
Toronto,0,26,Coffee or Sandwiches
Toronto,1,158,Other
Toronto,0,34,Fast Food
Missisauga,1,15,Asian
Toronto,0,3,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,24,Italian
Markham,0,71,Asian
Markham,0,11,Coffee or Sandwiches
Toronto,0,4,Asian
Toronto,1,8,North American
Toronto,0,14,Coffee or Sandwiches
Toronto,1,28,Fast Food
Missisauga,1,80,Other
Toronto,0,6,Asian
Toronto,0,5,Fast Food
Missisauga,1,3,Middle Eastern
Toronto,0,212,Asian
Toronto,1,6,Middle Eastern
Toronto,0,49,Fast Food
Toronto,0,7,Pub
Missisauga,1,3,Latin
Toronto,0,181,Pub
Markham,0,9,Asian
Toronto,1,4,Fast Food
Toronto,0,17,Middle Eastern
Toronto,1,73,Coffee or Sandwiches
Toronto,1,17,Middle Eastern
Toronto,0,43,Asian
Toronto,1,23,Pub
Toronto,0,17,Latin
Missisauga,1,5,Fast Food
Toronto,0,125,Coffee or Sandwiches
Toronto,0,45,Asian
Toronto,0,6,Latin
Toronto,0,4,Coffee or Sandwiches
Toronto,0,77,Asian
Missisauga,0,29,Latin
Markham,0,18,Other
Toronto,0,4,North American
Toronto,1,45,North American
Toronto,1,18,Coffee or Sandwiches
Toronto,1,66,Other
Toronto,1,7,Middle Eastern
Toronto,0,18,North American
Missisauga,0,58,Asian
Toronto,1,77,Middle Eastern
Toronto,0,21,Asian
Missisauga,0,12,Latin
Toronto,1,46,Asian
Toronto,0,8,Fast Food
Toronto,0,4,Pub
Toronto,0,19,Other
Missisauga,0,13,Other
Toronto,0,78,Fast Food
Toronto,0,14,Asian
Toronto,0,4,Middle Eastern
Toronto,0,11,Middle Eastern
Toronto,1,40,Other
Toronto,0,131,Asian
Toronto,0,277,Pub
Toronto,0,10,Other
Toronto,0,3,Pub
Markham,0,25,Asian
Toronto,1,278,North American
Toronto,1,8,Latin
Toronto,0,18,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,144,Other
Missisauga,1,20,Middle Eastern
Toronto,1,27,North American
Toronto,1,25,Other
Toronto,0,20,Pub
Missisauga,0,5,Other
Toronto,1,67,Asian
Toronto,0,7,Fast Food
Toronto,0,3,North American
Toronto,0,110,Coffee or Sandwiches
Toronto,0,74,Middle Eastern
Markham,1,76,Pub
Toronto,0,5,Coffee or Sandwiches
Markham,0,36,Asian
Toronto,0,67,Italian
Toronto,0,12,Fast Food
Toronto,0,32,Asian
Missisauga,1,41,Asian
Toronto,0,61,Asian
Toronto,0,51,North American
Toronto,0,8,Other
Toronto,0,5,Middle Eastern
Missisauga,0,8,Fast Food
Toronto,0,5,Latin
Missisauga,1,13,Latin
Markham,0,39,Latin
Toronto,0,4,Asian
Toronto,0,5,Other
Markham,0,4,Fast Food
Toronto,0,47,Asian
Toronto,0,9,Asian
Toronto,1,11,Coffee or Sandwiches
Missisauga,0,6,Fast Food
Toronto,0,13,Coffee or Sandwiches
Toronto,0,10,Fast Food
Toronto,1,89,Pub
Missisauga,1,19,Fast Food
Toronto,0,7,Asian
Toronto,0,62,Other
Toronto,1,5,Pub
Toronto,0,15,North American
Missisauga,0,10,Fast Food
Toronto,1,106,Coffee or Sandwiches
Toronto,0,6,Middle Eastern
Markham,0,64,Asian
Markham,0,18,Asian
Toronto,0,22,Asian
Toronto,0,17,Asian
Toronto,1,3,Fast Food
Toronto,1,3,Asian
Toronto,0,104,Middle Eastern
Toronto,0,7,Middle Eastern
Toronto,1,4,Pub
Toronto,0,16,Middle Eastern
Toronto,0,15,Asian
Toronto,0,7,Fast Food
Toronto,0,18,Latin
Toronto,0,37,Middle Eastern
Missisauga,0,4,North American
Toronto,0,18,North American
Toronto,0,11,Fast Food
Toronto,0,18,Other
Toronto,0,3,Asian
Missisauga,0,12,Middle Eastern
Toronto,0,48,Coffee or Sandwiches
Toronto,0,58,Middle Eastern
Toronto,0,51,North American
Missisauga,0,47,North American
Toronto,0,26,Asian
Toronto,0,21,Asian
Toronto,0,20,Other
Toronto,0,3,Coffee or Sandwiches
Toronto,0,12,Fast Food
Toronto,0,55,Asian
Missisauga,1,30,Latin
Toronto,0,204,North American
Toronto,0,14,Coffee or Sandwiches
Missisauga,1,42,Italian
Markham,0,11,Asian
Toronto,0,27,Asian
Toronto,0,18,Coffee or Sandwiches
Toronto,0,73,Asian
Toronto,0,7,Other
Toronto,1,42,Coffee or Sandwiches
Toronto,0,82,Coffee or Sandwiches
Toronto,0,9,Coffee or Sandwiches
Toronto,0,41,Asian
Toronto,0,18,Fast Food
Toronto,0,6,Middle Eastern
Markham,0,9,Pub
Toronto,1,215,North American
Toronto,0,17,Asian
Toronto,1,12,Coffee or Sandwiches
Toronto,0,8,North American
Toronto,0,3,Coffee or Sandwiches
Missisauga,1,90,Middle Eastern
Toronto,0,4,Asian
Toronto,0,8,Fast Food
Toronto,0,73,Pub
Toronto,0,25,Pub
Markham,1,3,Fast Food
Toronto,0,24,Asian
Toronto,0,35,Pub
Toronto,0,37,Coffee or Sandwiches
Toronto,1,66,Asian
Missisauga,0,24,Middle Eastern
Toronto,0,3,Asian
Toronto,0,20,Coffee or Sandwiches
Markham,0,11,Asian
Markham,0,5,Middle Eastern
Markham,0,3,Pub
Missisauga,1,3,Coffee or Sandwiches
Toronto,0,40,Pub
Toronto,0,5,Middle Eastern
Toronto,0,8,Asian
Markham,0,49,Asian
Toronto,1,6,Coffee or Sandwiches
Missisauga,0,33,Coffee or Sandwiches
Toronto,0,8,North American
Toronto,0,7,North American
Toronto,0,14,North American
Toronto,1,5,Coffee or Sandwiches
Toronto,0,72,Fast Food
Toronto,1,9,North American
Toronto,0,3,Middle Eastern
Toronto,0,3,Coffee or Sandwiches
Toronto,1,7,Latin
Toronto,1,152,Asian
Toronto,0,19,Asian
Toronto,0,6,Fast Food
Missisauga,0,5,Asian
Markham,0,7,Latin
Toronto,1,9,Latin
Toronto,1,15,Coffee or Sandwiches
Toronto,0,35,Asian
Toronto,0,24,Asian
Markham,1,21,Coffee or Sandwiches
Markham,0,95,Asian
Toronto,0,5,Fast Food
Toronto,1,81,Other
Missisauga,1,4,Asian
Missisauga,0,10,Fast Food
Toronto,1,35,Coffee or Sandwiches
Toronto,0,18,Pub
Toronto,0,18,Middle Eastern
Markham,0,13,Fast Food
Toronto,1,262,Fast Food
Toronto,0,65,Middle Eastern
Toronto,0,15,Asian
Toronto,0,155,Fast Food
Toronto,1,108,Asian
Toronto,0,9,Pub
Toronto,0,76,Coffee or Sandwiches
Toronto,1,13,Asian
Markham,0,21,Middle Eastern
Toronto,1,8,Middle Eastern
Toronto,1,13,Asian
Markham,1,3,Fast Food
Missisauga,1,3,Asian
Toronto,0,16,Middle Eastern
Toronto,0,6,North American
Toronto,0,35,Coffee or Sandwiches
Toronto,0,17,Asian
Toronto,1,60,North American
Toronto,1,10,Pub
Toronto,0,17,Asian
Toronto,0,58,Asian
Toronto,1,13,Pub
Markham,1,10,Fast Food
Toronto,0,7,Coffee or Sandwiches
Markham,0,4,Fast Food
Toronto,1,5,Middle Eastern
Toronto,1,54,Fast Food
Toronto,1,104,Pub
Toronto,0,4,Coffee or Sandwiches
Markham,0,3,Fast Food
Toronto,1,4,Asian
Toronto,0,15,Latin
Toronto,0,14,Asian
Toronto,0,14,Fast Food
Toronto,1,12,Coffee or Sandwiches
Toronto,0,4,Fast Food
Missisauga,0,34,Fast Food
Toronto,0,19,Other
Toronto,1,7,Middle Eastern
Toronto,0,23,Fast Food
Toronto,0,52,Fast Food
Markham,0,32,Fast Food
Toronto,0,38,Asian
Toronto,0,7,Coffee or Sandwiches
Toronto,0,84,Asian
Missisauga,0,11,North American
Toronto,1,10,Asian
Toronto,0,3,Pub
Toronto,0,26,Middle Eastern
Toronto,1,8,Asian
Missisauga,0,34,North American
Toronto,0,12,Fast Food
Toronto,0,6,Middle Eastern
Toronto,0,146,North American
Missisauga,0,14,Fast Food
Toronto,0,3,Latin
Toronto,0,85,Pub
Toronto,0,7,Asian
Toronto,0,15,Asian
Toronto,0,3,Fast Food
Toronto,0,3,Asian
Toronto,0,38,Fast Food
Toronto,0,49,Asian
Toronto,0,3,Italian
Missisauga,1,3,Fast Food
Toronto,0,4,Fast Food
Toronto,0,84,Pub
Toronto,1,37,Pub
Toronto,0,8,Pub
Toronto,0,5,Fast Food
Markham,0,57,Asian
Toronto,0,4,Asian
Missisauga,0,17,Middle Eastern
Toronto,1,4,Coffee or Sandwiches
Toronto,0,219,North American
Toronto,1,3,Middle Eastern
Toronto,1,93,Middle Eastern
Toronto,0,32,Asian
Toronto,0,5,North American
Toronto,0,14,Asian
Toronto,0,21,Coffee or Sandwiches
Toronto,0,21,Asian
Toronto,1,22,Asian
Toronto,0,27,Pub
Markham,0,5,Asian
Toronto,0,23,Middle Eastern
Toronto,1,26,Fast Food
Toronto,1,19,Asian
Markham,1,4,Coffee or Sandwiches
Toronto,0,120,Coffee or Sandwiches
Toronto,1,4,Other
Missisauga,1,8,Middle Eastern
Missisauga,0,10,Middle Eastern
Toronto,0,57,Fast Food
Toronto,1,162,Asian
Toronto,0,5,Coffee or Sandwiches
Toronto,0,24,Coffee or Sandwiches
Toronto,1,28,Asian
Missisauga,0,4,Fast Food
Toronto,0,3,Other
Toronto,0,20,North American
Missisauga,0,3,Other
Toronto,1,3,Coffee or Sandwiches
Toronto,1,12,Asian
Toronto,0,15,Middle Eastern
Toronto,1,28,Asian
Toronto,0,25,Latin
Toronto,0,12,Other
Missisauga,0,3,Fast Food
Toronto,0,3,Pub
Toronto,0,63,Fast Food
Missisauga,0,4,Middle Eastern
Toronto,0,13,Italian
Toronto,0,24,Asian
Toronto,0,53,Middle Eastern
Toronto,0,19,Latin
Markham,0,37,Asian
Toronto,1,10,Coffee or Sandwiches
Toronto,0,45,Middle Eastern
Toronto,1,41,Italian
Missisauga,0,3,Fast Food
Missisauga,0,54,Asian
Toronto,1,32,Pub
Missisauga,0,3,Latin
Toronto,0,60,Coffee or Sandwiches
Toronto,0,9,Asian
Toronto,1,118,Other
Toronto,0,37,Italian
Markham,0,13,North American
Toronto,1,23,Other
Toronto,1,13,Asian
Toronto,1,34,North American
Toronto,0,60,Asian
Toronto,1,85,Other
Missisauga,1,26,Coffee or Sandwiches
Markham,0,30,Asian
Toronto,1,15,Latin
Missisauga,0,142,North American
Toronto,0,23,Fast Food
Toronto,1,42,Pub
Toronto,0,60,Asian
Toronto,0,7,Latin
Markham,0,217,Asian
Markham,1,39,Fast Food
Toronto,0,9,Middle Eastern
Toronto,0,12,Asian
Toronto,0,6,Latin
Toronto,0,10,Fast Food
Toronto,0,11,Fast Food
Toronto,1,64,Fast Food
Toronto,0,3,Asian
Missisauga,0,24,North American
Markham,0,14,Other
Markham,0,7,Coffee or Sandwiches
Toronto,1,7,Latin
Toronto,0,3,Fast Food
Toronto,0,29,Fast Food
Toronto,0,150,Asian
Toronto,0,5,North American
Toronto,1,23,North American
Toronto,1,15,Middle Eastern
Toronto,0,260,Asian
Markham,0,6,Fast Food
Toronto,1,4,Asian
Toronto,0,11,Pub
Toronto,0,58,Other
Toronto,1,32,Middle Eastern
Toronto,0,185,Asian
Toronto,0,25,Pub
Toronto,1,10,Middle Eastern
Markham,1,81,Middle Eastern
Toronto,1,102,Asian
Missisauga,0,11,Asian
Missisauga,1,16,Other
Toronto,1,8,Pub
Toronto,1,9,Middle Eastern
Toronto,0,20,Coffee or Sandwiches
Toronto,0,65,Fast Food
Toronto,1,14,Italian
Toronto,1,9,Latin
Toronto,0,3,Asian
Toronto,0,15,Middle Eastern
Missisauga,0,4,Other
Missisauga,0,9,Asian
Toronto,0,14,Asian
Toronto,0,8,North American
